sensor_left,sensor_center,sensor_right,steering_output
298.620864897254,297.835503164076,335.2887543168204,-2.212758754115984
299.3604893571036,300.2257694886538,299.96169617515324,0.33060648511268426
298.3212229231983,298.8039892241313,302.01799883174823,-0.21579448633249798
302.04227000205424,299.66698849642177,301.64613150347014,0.06073606900054472
299.0812219882479,299.352361995718,301.0325881210615,-0.12104335295465887
297.8115681797018,297.3097129318882,300.89518687177133,-0.16550346019603582
300.7537635900703,300.4401989256669,301.9634292411477,-0.04174375214394786
299.6006998164465,299.35466507639154,360.67643062614366,-3.6524471920710573
298.7225232244628,300.62768407904645,297.57363446025045,0.6796906339497133
299.0192081806464,301.50839138290377,299.98300227255663,-0.06931653315673827
300.0947406734471,299.0231879987768,299.0877058048642,0.07006003303407851
301.33874191604417,301.48504943578854,300.4706010408091,0.042018103828276594
299.8474080397815,299.3743554001948,300.01216996326576,-0.01856712416140681
305.8898382672667,307.6166771776,308.4492197770991,-0.1519152713550983
304.5337901316757,304.51678075619117,306.7519904462474,-0.10749820377598042
303.1886537326074,304.0657629532584,306.7045906274592,-0.18877421054539015
299.02946506414486,301.9385896503346,303.25849461888276,-0.21858240433575649
303.6493750834157,303.00792104035276,303.67055799344234,0.0410193209457799
298.4819065064412,300.3240824382618,304.11060834834007,-0.3375102814136659
301.5283393110752,300.21358518837593,302.85505646572574,-0.023316010860045255
300.57382518663076,300.6545469291638,300.664783186981,0.007809691525489484
298.99637476312586,299.8994057375106,300.18629966871066,-0.07048591433158549
299.7686827837242,299.9542132516393,303.8207120426929,-0.23122250648227238
297.68060949518593,300.52049177048673,391.80037662072976,-5.606665734942943
300.94797617464087,299.85925984239117,301.42766326925937,0.9124164455783285
300.9161575792961,298.87477763657677,301.12687983822644,-0.007846464589634934
298.7955525060767,300.22862533180495,299.06442546117574,-0.014025154716638327
307.83138337909224,309.5295301858842,308.7598030034143,-0.053016447908331654
309.0381196094448,307.6467438225839,308.73802079837657,0.027290124907312932
304.56651426429437,303.8737563335011,306.21695266862304,-0.10202729237040217
303.35303925439473,304.92547456672446,305.83807413543286,-0.13259770881900124
301.8891907361594,303.9771304866287,304.143249320921,-0.11039316627531436
300.0255369180192,301.50712326533306,338.4301111597593,-2.2817338686567887
300.61428644979435,301.961839977634,301.5374837710182,0.32865390314397136
299.20650466683855,302.19328529682616,301.40884767599437,-0.12290860733711043
299.6594272991784,300.1808429583811,300.56155752418954,-0.03210438340911083
297.7313434895804,300.6738981031614,301.32094887686816,-0.20635502098715336
302.0827942117504,301.25030161098573,299.67950981419204,0.18009311772637945
299.280496656995,302.1691602932134,300.1013554148332,-0.07328436944587623
298.86850813704075,300.7589141218667,299.88944027650217,-0.05304734078930324
300.62056060555403,299.5188117437288,299.11545214378725,0.1005158291006211
299.21881735908846,300.7936974247506,300.67315266283447,-0.1023112028424282
302.1443477091279,299.1403017682842,299.07450426511036,0.19873395967851137
301.6470310791912,301.0310823774077,652.7420992371001,-21.09640252391471
299.1715217084223,302.041862779282,302.6316638917925,3.3033421505768747
300.3041888939787,302.04591182580685,300.96359095349476,-0.004962701737262591
299.1836793131362,300.5635118784312,299.24787883533344,0.002742049263327999
318.81419930467007,324.63084878041724,326.30269950057016,-0.44866801653203314
298.1878230770416,299.97227679607784,298.9371858548118,0.029923235292791332
301.02625959267516,300.00038062077937,300.2658129706409,0.05312042509975584
344.94894585420184,344.59597700488223,344.8146849442642,0.0004511883759175817
334.31594289304127,335.98753261545727,336.0523277272653,-0.10552569915281992
325.61793867203977,324.01423760901173,328.9890006987563,-0.1848998732607504
321.7008195874398,322.13521416446457,322.560759662635,-0.0178857842445467
317.0538977427677,317.5676760442515,315.4617021270093,0.10413113769745508
313.70339120660185,312.584974577023,312.4047111075761,0.06199884978396256
311.62069539715674,309.20418259229086,456.7745315813102,-8.722216972039467
308.3539614479137,310.81375979181865,309.4606631833233,1.3851362577169615
301.9443445950792,300.3487123034695,302.79721909274326,-0.04010545250574808
302.4364916636122,298.69533836572344,301.17131715199906,0.08443921567342727
325.0664940437481,325.4923403645294,324.70003554745676,0.009335764661348663
297.52955684922125,296.78646284281047,298.1322407117914,-0.0398256167171212
299.595405949945,298.0516797954247,300.0380368039364,-0.020531012613781173
300.57047611153894,300.8837911896544,298.2638197453219,0.14282569051293706
305.6111539142811,306.3183236461757,304.75275821467716,0.028437178314065368
303.6389027464345,306.29974924777997,305.2681661852817,-0.10633976332687155
303.47423063284606,304.45306432290414,301.76276306543724,0.1189806884330011
302.80053087542024,303.7357755928513,301.32842931900785,0.07121141771065481
300.7549653771827,302.36382525449926,302.3330621444352,-0.10940682159927236
300.3697477334717,300.5768698705711,366.602488070188,-3.958183452530453
302.50373728814435,304.5991265085466,300.8914804796045,0.7590628118795524
299.1766272372238,298.9447900654373,300.4614168342164,-0.093209943904954
